inputs,target
context : i have a daughter. @ path_tailentity : great cook,daughter isa child capableof do say _hasprerequisite talk motivatedbygoal child usedfor hobby _hascontext i definedas great cook
context : i have been told i act like their father even though we are the same age. @ path_tailentity : drawn,age_capableof people isa sometimes prefer _notcapableof people capableof think hassubevent deal object _hascontext drawn
context : i have been told i act like their father even though we are the same age. @ path_tailentity : drawn,age_capableof people isa people capableof think hassubevent deal object _hasprerequisite think receivesaction drawn
context : i have been told i act like their father even though we are the same age. @ path_tailentity : drawn,age_capableof people isa sometimes prefer _hasprerequisite think_capableof people hasa deal object similarto drawn
context : i have been told i act like their father even though we are the same age. @ path_tailentity : object,act _hascontext sometimes prefer _desires people hasa people capableof think hassubevent deal object_capableof father hascontext object
context : i have been told i act like their father even though we are the same age. @ path_tailentity : drawn,act _hascontext totally be related isa living arrangement capableof grow part similarto be part _hasprerequisite help receivesaction drawn
context : i have been told i act like their father even though we are the same age. @ path_tailentity : drawn,act hassubevent totally be related isa living arrangement capableof grow part similarto be part _desires person notdesires drawn
context : i have been told i act like their father even though we are the same age. @ path_tailentity : drawn,act _partof totally be related isa living arrangement capableof grow part hascontext totally be related _motivatedbygoal make grow hasprerequisite drawn
context : i have been told i act like their father even though we are the same age. @ path_tailentity : drawn,age_capableof living arrangement _instanceof totally be related _motivatedbygoal make grow hasprerequisite grow part similarto be part receivesaction drawn
context : i have been told i act like their father even though we are the same age. @ path_tailentity : drawn,age_capableof living arrangement isa living arrangement hasproperty totally be related _motivatedbygoal make grow hasprerequisite grow part receivesaction drawn
context : i have been told i act like their father even though we are the same age. @ path_tailentity : object,act _hascontext totally be related isa living arrangement capableof grow part similarto be part _desires person partof object
context : i have been told i act like their father even though we are the same age. @ path_tailentity : object,act _hascontext totally be related isa living arrangement capableof grow part _haslastsubevent make grow hasprerequisite be part _usedfor object
context : i have been told i act like their father even though we are the same age. @ path_tailentity : object,act _hascontext totally be related isa living arrangement capableof grow part similarto be part _hasprerequisite help isa object
context : i have been told i act like their father even though we are the same age. @ path_tailentity : drawn,act _hascontext way _instanceof mom _desires just drawn _receivesaction way receivesaction drawn
context : i have been told i act like their father even though we are the same age. @ path_tailentity : drawn,act _hascontext just drawn _notdesires mom isa way _hasproperty want receivesaction drawn
context : i have been told i act like their father even though we are the same age. @ path_tailentity : drawn,age_capableof mom hasproperty way similarto just drawn isa manga receivesaction drawn
context : i have been told i act like their father even though we are the same age. @ path_tailentity : drawn,age_capableof mom hasproperty way similarto just drawn _receivesaction way receivesaction drawn
context : i have been told i act like their father even though we are the same age. @ path_tailentity : object,act _hascontext just drawn _receivesaction way _atlocation mom isa want hascontext object
context : i have been told i act like their father even though we are the same age. @ path_tailentity : object,act _hascontext just drawn _receivesaction way similarto mom isa mom hascontext object
context : i have been told i act like their father even though we are the same age. @ path_tailentity : object,act _hascontext just drawn _receivesaction way _atlocation mom _desires dad isa object
context : i work in a lawyers firm. @ path_tailentity : hair,lawyer capableof require employee_capableof require employee _notcapableof beard partof hair
context : i work in a lawyers firm. @ path_tailentity : hair,lawyer firm _atlocation firmwares capableof require employee_capableof beard partof hair
context : i work in a lawyers firm. @ path_tailentity : hair,lawyer firm _atlocation barbershop usedfor require employee_capableof be person _atlocation hair
context : i work in a lawyers firm. @ path_tailentity : hair,firm _atlocation beard usedfor require employee_capableof be person _partof hair
context : i work in a lawyers firm. @ path_tailentity : hair,firm _hasproperty be person capableof require employee _notcapableof require employee _hascontext hair
context : i work in a lawyers firm. @ path_tailentity : hair,firm _atlocation beyblade isa beard capableof require employee_capableof hair
context : i work in a lawyers firm. @ path_tailentity : hair,firm _atlocation beard isa beard usedfor require employee_capableof hair
context : i work in a lawyers firm. @ path_tailentity : hair,firm _hasproperty basically be hascontext completely be capableof never work _atlocation hair
context : i work in a lawyers firm. @ path_tailentity : hair,firm _hasproperty much hair _hasa i met do hasa hair
context : i love to shop on weekends. @ path_tailentity : crystal,weekend _usedfor normally shop _atlocation crystal
context : i love to shop on weekends. @ path_tailentity : power,weekend _usedfor normally shop _atlocation power
context : i love to shop on weekends. @ path_tailentity : power,weekend ca_usedfordesire normally shop _atlocation power
context : i enjoy making things. @ path_tailentity : pet,thing _instanceof new adopt _atlocation cold weather ca_usedfor cold weather ca_usedfordesire sweater _desires pet
context : i enjoy making things. @ path_tailentity : adopt,thing _instanceof sweater _atlocation cold weather ca_usedfor new adopt capableof adopted _hasprerequisite adopt
