inputs,target
I love going to the theater to see movies. What is your favorite movie of all time? I don't really have a favorite movie. I just like going to see new movies. I love that movie! It was directed by Steven Spielberg. Have you seen it? ,"No, I haven't. I've heard it's good though. What's it about?"
"I love that movie! It was directed by Steven Spielberg. Have you seen it? No, I haven't. I've heard it's good though. What's it about? It's a spy movie set in the 1940s. It's really good. ",I'll have to check it out. I love spy movies. Do you have a favorite?
"I love that movie! It was directed by Steven Spielberg. Have you seen it? No, I haven't. I've heard it's good though. What's it about? It's a spy movie set in the 1940s. It's really good. ",I'll have to check it out. I love spy movies. Do you have a favorite?
"I love that movie! It was directed by Steven Spielberg. Have you seen it? No, I haven't. I've heard it's good though. What's it about? It's a spy movie set in the 1940s. It's really good. ",I'll have to check it out. I love spy movies. Do you have a favorite?
"That's too bad. What kind of work do you do, if you don't mind me asking? I work in a warehouse. It's not the most exciting job in the world, but it pays the bills. That's a good way to make a living. Do you have any hobbies you like to do in your spare time? ",I like to play video games. I've been playing a lot of Call of Duty lately. What about you?
That's a good way to make a living. Do you have any hobbies you like to do in your spare time? I like to play video games. I've been playing a lot of Call of Duty lately. What about you? I like playing video games as well. I also like to watch movies. What's your favorite genre? ,I'm a big fan of action and adventure games. What kind of movies do you like?
That's a good way to make a living. Do you have any hobbies you like to do in your spare time? I like to play video games. I've been playing a lot of Call of Duty lately. What about you? I like playing video games as well. I also like to watch movies. What's your favorite genre? ,I'm a big fan of action and adventure games. What kind of movies do you like?
"No, I don't like scary movies. I prefer to watch comedies. What kind of movies do you like? I like all kinds of movies, but horror is my favorite genre. What is your favorite comedy? I like a lot of comedies, but my favorite is The Big Bang Theory. What about you? ",I love the big bang theory! It is one of my favorite shows. My favorite is the office though.
"I like a lot of comedies, but my favorite is The Big Bang Theory. What about you? I love the big bang theory! It is one of my favorite shows. My favorite is the office though. I've never seen the show, but I've heard a lot about it. Is it good? ","Yes, it is very funny. It is a sitcom on NBC that premiered in 2005."
I can't imagine how much work that must be. Do you have any hobbies to take your mind off of it? I don't really have time for hobbies. I'm always at work. How about you? I don't have a lot of free time either. I spend most of my time with my two boys. ,I wish I had more time to spend with my kids. What do you do for fun?
"Thank you.  It was a long time ago, but it still stings a little. Yeah, I can understand that. It's hard to let go of someone you care about. It really is.  I miss him a lot, but I know it's for the best. ",I'm sorry to hear that. I hope you're able to move on and find someone new.
"That's so cool! I've always wanted to learn an instrument. Do you play any instruments? I used to play the piano when I was a kid, but haven't picked it up in years. I don't play any musical instruments, but I do enjoy listening to music. ",That's cool. What kind of music do you like to listen to? I like rock and roll.
"That's so cool! I've always wanted to learn an instrument. Do you play any instruments? I used to play the piano when I was a kid, but haven't picked it up in years. I don't play any musical instruments, but I do enjoy listening to music. ",That's cool. What kind of music do you like to listen to? I like rock and roll.
